index,ID_Two,Address,City,Latitude,Longitude,Price,Restaurant,Pizza_Type
173,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Thai39d Up Pizza Gluten Free
174,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Muzzarella Pizza
175,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Bowzer39s Hula Supreme Pizza Gluten Free
176,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Bark Pizza Gluten Free
177,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Bad Boy Pizza
178,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Bowzer39s Favorite Pizza Gluten Free
179,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Bruschetta Pizza
180,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,All Aboard Veggie Pizza
181,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Backyard BBQ Pizza
182,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Gluten Free Crust Pizza
183,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,All Aboard Veggie Pizza Gluten Free
184,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Garden Gourmet Pizza Gluten Free
185,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Bowzer39s Supreme Pizza Gluten Free
186,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Bowzer39s Garden Pizza Gluten Free
187,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Bowzer39s Supreme Pizza
188,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Pesto Presto Pizza
189,AVwejfkbIN2L1WUf6CVf,1330 Park St,Alameda,37.763389000000004,-122.243626,25.0,Bowzers Pizza,Basset Hound Pizza
190,AVwdmw5ckufWRAb57ikr,321 W San Francisco St,Santa Fe,35.688306,-105.94262900000001,25.0,Il Vicino,Pizza Margherita
191,AVwdmw5ckufWRAb57ikr,321 W San Francisco St,Santa Fe,35.688306,-105.94262900000001,25.0,Il Vicino,Pizza Margherita
192,AVwc_FJmkufWRAb51GkW,1540 Johnston St,Lafayette,30.213724,-92.02301999999999,25.0,Bisbano's Pizza Parlor,Cheese Pizza
193,AVwc_FJmkufWRAb51GkW,1540 Johnston St,Lafayette,30.213724,-92.02301999999999,25.0,Bisbano's Pizza Parlor,Bacon Cheeseburger Pizza
194,AVwdJ0iWIN2L1WUfswH0,329 Massachusetts Ave,Indianapolis,39.77139687,-86.15371764,40.0,Bazbeaux Pizza,Pizza Alla Quattro Formaggio
195,AVzA86ss-gnIPe8DSebH,4698 S Whitnall Ave,Saint Francis,42.960947,-87.879166,25.0,Papa Murphys,S39mores Pizza
196,AVwdXfmMIN2L1WUfvEuH,829 N Douglas St,El Segundo,33.927667,-118.38358899999999,40.0,zpizza,Cheese Pizza
197,AVwdXfmMIN2L1WUfvEuH,829 N Douglas St,El Segundo,33.927667,-118.38358899999999,40.0,zpizza,Build Your Own Pizza
198,AVwdOuumByjofQCxm4xE,133 Browns Way Rd,Midlothian,37.501901000000004,-77.638267,25.0,A New York Slice,Vegetarian Pizza
199,AVwdOuumByjofQCxm4xE,133 Browns Way Rd,Midlothian,37.501901000000004,-77.638267,25.0,A New York Slice,Cheese Pizza
200,AVwdOuumByjofQCxm4xE,133 Browns Way Rd,Midlothian,37.501901000000004,-77.638267,25.0,A New York Slice,Biancaneve (White Pizza)
201,AVwdOuumByjofQCxm4xE,133 Browns Way Rd,Midlothian,37.501901000000004,-77.638267,25.0,A New York Slice,Sicilian Pizza (square)
202,AWEXWit5IxWefVJwxsOY,1210 8th St,Alamosa,37.464259999999996,-105.87438700000001,40.0,SLV Pizza Company,"14"" Large Cheese Pizza"
203,AVwdygg6kufWRAb59RSK,1185 Spring Centre South Blvd,Altamonte Springs,28.687632,-81.392252,25.0,Specialty Pizza Express,White Pizza
204,AVwdygg6kufWRAb59RSK,1185 Spring Centre South Blvd,Altamonte Springs,28.687632,-81.392252,25.0,Specialty Pizza Express,White Pizza
205,AVwdkogvIN2L1WUfxIul,1124 W Elizabeth St,Fort Collins,40.575047999999995,-105.09718400000001,25.0,Krazy Karls Pizza,Cherry Dessert Pizza
206,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Pizza Burger Deluxe
207,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Pizza Burger Deluxe
208,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Bacon Pizza
209,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Supreme Sicilian Pizza
210,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Cheese Pizza
211,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Fresh Mozzarella Pizza
212,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Vodka Sauce Pizza
213,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Taco Pizza
214,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Cheese Pizza Slice
215,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Primavera Pizza
216,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Meat Lover Pizza
217,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Jalapeno Pizza
218,AVwcptwJIN2L1WUfnYma,5211 5th Ave,Brooklyn,40.6437,-74.01174,25.0,Royal Kings Pizza,Cheese Pizza
219,AVwd-Tr2_7pvs4fz-6Sd,30130 23 Mile Rd,New Baltimore,42.674001000000004,-82.805755,40.0,Hungry Howies Pizza,Pizza Sub Deluxe
220,AVwd-Tr2_7pvs4fz-6Sd,30130 23 Mile Rd,New Baltimore,42.674001000000004,-82.805755,40.0,Hungry Howies Pizza,Pizza Sub
221,AVwd-Tr2_7pvs4fz-6Sd,30130 23 Mile Rd,New Baltimore,42.674001000000004,-82.805755,40.0,Hungry Howies Pizza,10ampquot by 14ampquot Deep Dish Pizza
222,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Amore Pollo Alfredo with Just Chicken GlutenFree Pizza
223,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Xalapa Jalapeno Popper Pizza
224,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Bianca con Pollo GlutenFree Pizza
225,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Formaggio di Florence GlutenFree Pizza
226,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Big Texas BBQ Chicken with Pineapple GlutenFree Pizza
227,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Pisa Meatzaball GlutenFree Pizza
228,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Michelangelo Herbed Chicken Rosso Pizza
229,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Cool California Club GlutenFree Pizza
230,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Athens Greek Vegetarian Pizza
231,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Mediterranean Piatto Pizza
232,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,The Route 66 Pizza
233,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Michelangelo Herbed Chicken Bianca GlutenFree Pizza
234,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Milano Garlic Chicken Pizza
235,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Big Texas BBQ Steak with Country Bacon Pizza
236,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Julius Chicken Caesar GlutenFree Pizza
237,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Pettineampaposs Margherita GlutenFree Pizza
238,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Pizza Bianca
239,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small La Fiesta con Pollo GlutenFree Pizza
240,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small The Italia GlutenFree Pizza
241,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Santa Fe Chipotle Steak GlutenFree Pizza
242,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Memphis BBQ Pulled Pork GlutenFree Pizza
243,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Pettineampaposs Margherita Pizza
244,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Milano Garlic Chicken with Country Bacon GlutenFree Pizza
245,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small McKenzie MeatEaters GlutenFree Pizza
246,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small RockBottom Loop GlutenFree Pizza
247,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,La Fiesta con Carne Pizza
248,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,The Italia Pizza
249,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small New Bedford Portuguese Linguica GlutenFree Pizza
250,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Big Texas BBQ Steak with Country Bacon GlutenFree Pizza
251,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small The Brooklyn Smoked Pepperoni GlutenFree Pizza
252,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Spicy Sicily GlutenFree Pizza
253,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Cherry Crisp Dessert Pizza
254,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Santa Fe Chipotle with Smoky Chicken GlutenFree Pizza
255,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,New Bedford Portuguese Linguica Pizza
256,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Milano Garlic Chicken with Country Bacon Pizza
257,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small The Route 66 GlutenFree Pizza
258,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Big Texas BBQ Steak with Pineapple Pizza
259,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Michelangelo Herbed Chicken Verde Pizza
260,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,Small Michelangelo Herbed Chicken Rosso GlutenFree Pizza
261,AVzBBC1w3D1zeR_xBEbJ,1710 Centennial Blvd,Springfield,44.056504,-122.99923700000001,25.0,Coburg Pizza Company,AllAmerican BLT Pizza
262,AVzxoJIc3D1zeR_xCxzY,2052 Silver Lake Rd NW,Saint Paul,45.084414,-93.21945600000001,25.0,Adagios Lounge,Glutenfree Pizza
263,AWE7Vi9Ma4HuVbedNcLJ,1016 Shoppes At Midway Dr.,Raleigh,35.797971999999994,-78.506541,25.0,Slice Of NY Pizza,Stuffed Veggie Pizza
264,AWE7Vi9Ma4HuVbedNcLJ,1016 Shoppes At Midway Dr.,Raleigh,35.797971999999994,-78.506541,25.0,Slice Of NY Pizza,Meat Lover's Pizza
265,AWE7Vi9Ma4HuVbedNcLJ,1016 Shoppes At Midway Dr.,Raleigh,35.797971999999994,-78.506541,25.0,Slice Of NY Pizza,"Sicilian Pizza 16""X16"" (Thick and Square)"
266,AWE7Vi9Ma4HuVbedNcLJ,1016 Shoppes At Midway Dr.,Raleigh,35.797971999999994,-78.506541,25.0,Slice Of NY Pizza,Primavera Pizza
267,AWE7Vi9Ma4HuVbedNcLJ,1016 Shoppes At Midway Dr.,Raleigh,35.797971999999994,-78.506541,25.0,Slice Of NY Pizza,Bbq Chicken Pizza
268,AWE7Vi9Ma4HuVbedNcLJ,1016 Shoppes At Midway Dr.,Raleigh,35.797971999999994,-78.506541,25.0,Slice Of NY Pizza,Original Ny Cheese Pizza
269,AVzBAu6P3D1zeR_xBELj,1908 Fruitville Pike,Lancaster,40.074518,-76.321617,25.0,Carusos,Pizza Burger Sub
270,AVwdk4j6_7pvs4fz7Pko,30120 Town Center Dr,Laguna Niguel,33.525715999999996,-117.713851,25.0,Ball Park Pizza,The Pizza Sandwich
271,AVwdF2u7IN2L1WUfsHlX,5001 Brainerd Rd,Chattanooga,35.012252000000004,-85.225615,25.0,Pronis,Greek Feta Pizza
272,AVwctBI5kufWRAb5yHR6,33 W North Ave,Baltimore,39.310817,-76.618073,40.0,Joe Squared Pizza Bar,Wbs Pizza (Writers in Baltimore Schools)
273,AWEKVFnqa4HuVbedMDZq,17309 SE 270th Pl,Kent,47.359016,-122.110754,25.0,The Rock Wood Fired Pizza,Pepperoni Pizza
274,AVwegda_IN2L1WUf5lPY,384 College Ave,Clemson,34.684486,-82.836888,25.0,Peppinos Pizzeria,1 Pizza Sliceampcomma Salad ampamp Drink
275,AVwdvgQ2IN2L1WUfyyF2,1204 Airline Blvd,Portsmouth,36.828796000000004,-76.345529,40.0,Sals Famous NY Pizza,Bianca Gourmet Pizza
276,AVwdvgQ2IN2L1WUfyyF2,1204 Airline Blvd,Portsmouth,36.828796000000004,-76.345529,40.0,Sals Famous NY Pizza,Customize Your Pizza
277,AVwdvgQ2IN2L1WUfyyF2,1204 Airline Blvd,Portsmouth,36.828796000000004,-76.345529,40.0,Sals Famous NY Pizza,Bbq Chicken Pizza
278,AVwdvgQ2IN2L1WUfyyF2,1204 Airline Blvd,Portsmouth,36.828796000000004,-76.345529,40.0,Sals Famous NY Pizza,Hawaiian Pizza
279,AVwdvgQ2IN2L1WUfyyF2,1204 Airline Blvd,Portsmouth,36.828796000000004,-76.345529,40.0,Sals Famous NY Pizza,Bianca Florentine Pizza
280,AVwdvgQ2IN2L1WUfyyF2,1204 Airline Blvd,Portsmouth,36.828796000000004,-76.345529,40.0,Sals Famous NY Pizza,Pizza Bread Sticks
281,AVwchpG6ByjofQCxfM1R,5 S Dubuque St,Iowa City,41.660914,-91.533046,25.0,Pizza On Dubuque,Cheese Pizza
282,AVzYZUGOFcQ3k02bCFDI,4 N Weinbach Ave,Evansville,37.977367,-87.529583,40.0,Turonis ForGetMeNotInn,Pizza Burger
283,AVzYZUGOFcQ3k02bCFDI,4 N Weinbach Ave,Evansville,37.977367,-87.529583,40.0,Turonis ForGetMeNotInn,Extra Cheese Pizza
284,AVwc8BPEByjofQCxj0o5,34747 Warren Rd,Westland,42.338678,-83.384055,25.0,Slice of the 80s,Blt Pizza
285,AVzBB3_b3D1zeR_xBFDn,5080 Mayfield Rd,Cleveland,41.519391999999996,-81.496914,25.0,Vicinato Pizzeria,Spinach Pizza
286,AVwc0N6eIN2L1WUfpNLq,14102 Bustleton Ave,Philadelphia,40.132022,-75.012182,25.0,Station Pizza,Greek Pizza
287,AVwc0N6eIN2L1WUfpNLq,14102 Bustleton Ave,Philadelphia,40.132022,-75.012182,25.0,Station Pizza,Pizza Burger
288,AV0HXl1W3D1zeR_xDON8,24369 Halsted Rd,Farmington,42.470581,-83.41630699999999,25.0,Tomatoes Apizza,Classic Apizza
289,AVwcsi_EByjofQCxhLRo,9901 Hawaiian Ct,Orlando,28.423717,-81.462497,25.0,Elegante Market,White Pizza
290,AWEKVNdxIxWefVJww1-8,5107 Beatline Rd,Long Beach,30.362296999999998,-89.187413,25.0,Papa Johns Pizza,Any Large Pizza
291,AVwdysjM_7pvs4fz9T_r,2008 E Morgan Ave,Evansville,37.991996,-87.52855799999999,25.0,Mama Romas Pizza XPress,Mama's Fresh Veggie Pizza
292,AVwdysjM_7pvs4fz9T_r,2008 E Morgan Ave,Evansville,37.991996,-87.52855799999999,25.0,Mama Romas Pizza XPress,Mama's Meats Pizza
293,AVwdysjM_7pvs4fz9T_r,2008 E Morgan Ave,Evansville,37.991996,-87.52855799999999,25.0,Mama Romas Pizza XPress,Mama's Bbq Chicken Pizza
294,AVwdysjM_7pvs4fz9T_r,2008 E Morgan Ave,Evansville,37.991996,-87.52855799999999,25.0,Mama Romas Pizza XPress,Mama's Chicken Bacon Ranch Pizza
295,AVzxpOs33D1zeR_xCy97,50750 Romeo Plank Rd,Macomb,42.670278,-82.939613,25.0,Shields Pizza,Pizza Plus
296,AVwdQ3CzIN2L1WUft-Lq,1107 Olive St,Saint Louis,38.628915,-90.19574899999999,25.0,Maurizios Pizza and Pasta Bowl,Pizza Steak Sub
297,AVwdJIVqkufWRAb52udn,1846 S 12th St,Philadelphia,39.926386,-75.165476,25.0,Key Pizza,Plain Pizza
298,AVzA1ntt3D1zeR_xBACX,1084 Wilmot Rd,Scarsdale,40.984578000000006,-73.777588,40.0,Italian Village Pizza,Pizza with Ham and Green Peppers
299,AVzA1ntt3D1zeR_xBACX,1084 Wilmot Rd,Scarsdale,40.984578000000006,-73.777588,40.0,Italian Village Pizza,Pizza with Ham
300,AVzA1ntt3D1zeR_xBACX,1084 Wilmot Rd,Scarsdale,40.984578000000006,-73.777588,40.0,Italian Village Pizza,"Pizza with Sausage, Mushrooms"
301,AVzA1ntt3D1zeR_xBACX,1084 Wilmot Rd,Scarsdale,40.984578000000006,-73.777588,40.0,Italian Village Pizza,Pizza with Pepperoni and Mushrooms
302,AVwciF38IN2L1WUfl_NU,933 E University Dr,Tempe,33.421198,-111.925059,40.0,Guss New York Style Pizza,Guss Pizza Sub
303,AVwdXk9AIN2L1WUfvFro,224 S Bridge St,Elkton,39.602665,-75.82961,25.0,Pats Pizzeria,Buffalo Chicken Pizza
304,AVwdXk9AIN2L1WUfvFro,224 S Bridge St,Elkton,39.602665,-75.82961,25.0,Pats Pizzeria,Cheese Steak Pizza
305,AVwdXk9AIN2L1WUfvFro,224 S Bridge St,Elkton,39.602665,-75.82961,25.0,Pats Pizzeria,White Pizza With Ricotta
306,AWEmtzGN3-Khe5l_foGj,9047 E. Baseline Rd.,Mesa,33.378746,-111.638521,25.0,Peter Piper Pizza,Chicago Classic Pizza
307,AVwdIj1u_7pvs4fz2mEk,6048 Rossville Blvd,Essex,39.33409,-76.477199,25.0,Bello Vitos,Bacon Cheeseburger Pizza
308,AVwdIj1u_7pvs4fz2mEk,6048 Rossville Blvd,Essex,39.33409,-76.477199,25.0,Bello Vitos,"16"" Cheese Pizza"
309,AVwdIj1u_7pvs4fz2mEk,6048 Rossville Blvd,Essex,39.33409,-76.477199,25.0,Bello Vitos,Pizza Turnover
310,AVwdIj1u_7pvs4fz2mEk,6048 Rossville Blvd,Essex,39.33409,-76.477199,25.0,Bello Vitos,Pizza By The Slice
311,AVwdIj1u_7pvs4fz2mEk,6048 Rossville Blvd,Essex,39.33409,-76.477199,25.0,Bello Vitos,Slice of Pizza
312,AVwdIj1u_7pvs4fz2mEk,6048 Rossville Blvd,Essex,39.33409,-76.477199,25.0,Bello Vitos,White Pizza
313,AVwdIj1u_7pvs4fz2mEk,6048 Rossville Blvd,Essex,39.33409,-76.477199,25.0,Bello Vitos,Pizza By the Slice
314,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Chicken and Tomato Pizza
315,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Mushroom Pizza
316,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Hawaiian Pizza
317,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Sausage Pizza
318,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Sicilian Slice Pizza
319,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Anchovies Pizza
320,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Peppers and Onions Pizza
321,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Regular Slice Pizza
322,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,Pepperoni Pizza
323,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,White Pizza
324,AVwdTy18_7pvs4fz4hKr,109 Franklin St,Brooklyn,40.729763,-73.95753,25.0,Franklin Pizza,BBQ Chicken Pizza
325,AVwcn6oTIN2L1WUfnEHE,4042 24th St,San Francisco,37.75143,-122.432856,40.0,Patxi’s Pizza,"12"" Cheese Pizza"
326,AVwcn6oTIN2L1WUfnEHE,4042 24th St,San Francisco,37.75143,-122.432856,40.0,Patxi’s Pizza,Snack Pizza
327,AVwcn6oTIN2L1WUfnEHE,4042 24th St,San Francisco,37.75143,-122.432856,40.0,Patxi’s Pizza,"14"" Cheese Pizza"
328,AVwcn6oTIN2L1WUfnEHE,4042 24th St,San Francisco,37.75143,-122.432856,40.0,Patxi’s Pizza,"14"" Cheese Pizza"
329,AVwcn6oTIN2L1WUfnEHE,4042 24th St,San Francisco,37.75143,-122.432856,40.0,Patxi’s Pizza,"12"" Cheese Pizza"
330,AVwcn6oTIN2L1WUfnEHE,4042 24th St,San Francisco,37.75143,-122.432856,40.0,Patxi’s Pizza,"10"" Cheese Pizza"
331,AVwcsfet_7pvs4fzx9tu,8123 Ridge Rd,Port Richey,28.280990999999997,-82.680089,25.0,Alpha Pizza,Kids Pizza
332,AVwcsfet_7pvs4fzx9tu,8123 Ridge Rd,Port Richey,28.280990999999997,-82.680089,25.0,Alpha Pizza,Bbq Carnitas Pizza
333,AVwcsfet_7pvs4fzx9tu,8123 Ridge Rd,Port Richey,28.280990999999997,-82.680089,25.0,Alpha Pizza,White Pizza
334,AVwcsfet_7pvs4fzx9tu,8123 Ridge Rd,Port Richey,28.280990999999997,-82.680089,25.0,Alpha Pizza,White Pizza
335,AVwdEqgLIN2L1WUfr74E,175 S Main St,Morrisville,40.236428000000004,-74.83164000000001,25.0,Francos Tomato Pies,Pizza Steak
336,AVwdAITZIN2L1WUfrMWt,513 E Oglethorpe Ave,Savannah,32.074957,-81.087512,25.0,Screamin Mimis Pizza And Subs,"Jumbo 18"" Cheese Pizza"
337,AVwdAITZIN2L1WUfrMWt,513 E Oglethorpe Ave,Savannah,32.074957,-81.087512,25.0,Screamin Mimis Pizza And Subs,White Tomato Basil Pizza
338,AVwdAITZIN2L1WUfrMWt,513 E Oglethorpe Ave,Savannah,32.074957,-81.087512,25.0,Screamin Mimis Pizza And Subs,White Ricotta Cheese Pizza
339,AVwdAITZIN2L1WUfrMWt,513 E Oglethorpe Ave,Savannah,32.074957,-81.087512,25.0,Screamin Mimis Pizza And Subs,White Pizza
340,AVwdAITZIN2L1WUfrMWt,513 E Oglethorpe Ave,Savannah,32.074957,-81.087512,25.0,Screamin Mimis Pizza And Subs,Veggie Pizza
341,AVwdAITZIN2L1WUfrMWt,513 E Oglethorpe Ave,Savannah,32.074957,-81.087512,25.0,Screamin Mimis Pizza And Subs,Hawaiian Pizza
342,AVwctrN8ByjofQCxhXcc,318 E Washington St,Belleville,38.512370000000004,-89.979237,25.0,Papa Vitos Pizza,Alfredo Pizza
343,AVwctrN8ByjofQCxhXcc,318 E Washington St,Belleville,38.512370000000004,-89.979237,25.0,Papa Vitos Pizza,Pizza Rolls
